text,aspect,label
"When I go out for dinner which is quite often, I have never encountered such rudeness from a waiter or owner as I did at this smoke filled, tight spaced, cash only restaurant.",miscellaneous,neutral
"Although we arrived at the restaurant 10 min late, the hostess did not have a table for us.",staff,negative
"Although we arrived at the restaurant 10 min late, the hostess did not have a table for us.",miscellaneous,neutral
The waiter knew about every item on the menu and explained it very well.,staff,positive
The waiter knew about every item on the menu and explained it very well.,menu,neutral
"Come-as-you-are atmosphere, jukebox, value and James behind the bar work as a magnet.",ambience,positive
"Come-as-you-are atmosphere, jukebox, value and James behind the bar work as a magnet.",miscellaneous,neutral
"Come-as-you-are atmosphere, jukebox, value and James behind the bar work as a magnet.",place,neutral
"Although the food was in small portions, it was good.",food,positive
"Although the food was in small portions, it was good.",miscellaneous,negative
"We sat in the garden out back, and the calm atmosphere with the waterfall rock wall on the side completed the setting.",place,neutral
"We sat in the garden out back, and the calm atmosphere with the waterfall rock wall on the side completed the setting.",ambience,positive
"The Scene Uncomplicated, tasteful touches--a soothing abstract painting, an exposed brick wall, a tiny bar--grace the restaurant's neutral-toned interior.",miscellaneous,positive
"The Scene Uncomplicated, tasteful touches--a soothing abstract painting, an exposed brick wall, a tiny bar--grace the restaurant's neutral-toned interior.",place,positive
"The place is packed, they don't take reservations and waited almost 2 hours.",place,negative
"The place is packed, they don't take reservations and waited almost 2 hours.",miscellaneous,neutral
"I was tempted to try the dessert because I've heard rave reviews about it, but we were stuffed, as the portions are fairly large.",food,positive
"I was tempted to try the dessert because I've heard rave reviews about it, but we were stuffed, as the portions are fairly large.",miscellaneous,negative
"The waiter was nice once he got to us, it took about 5 minutes to get a glass of water and someone to get us started even though it was very slow.",staff,negative
"The waiter was nice once he got to us, it took about 5 minutes to get a glass of water and someone to get us started even though it was very slow.",food,neutral
"The crowd is not young, but hey, go somewhere else to get a drink afterward.",miscellaneous,neutral
"The crowd is not young, but hey, go somewhere else to get a drink afterward.",food,neutral
